,MESS_DATUM,FX,FM,SDK,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
227,1955-01-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-1.0,12.1,-2.7,-1.0
228,1955-01-15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,-1.0,4.5,-1.4,-1.0
229,1955-01-16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.7,-1.0,12.0,1.4,-1.0
230,1955-01-17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2,-1.0,7.4,-3.2,-1.0
231,1955-01-18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4,-1.0,0.5,-4.1,-1.0
232,1955-01-19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.8,-1.0,2.0,-3.6,-1.0
233,1955-01-20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.3,-1.0,0.6,-9.8,-1.0
234,1955-01-21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,-1.0,1.0,-11.0,-1.0
235,1955-01-22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1,-1.0,2.3,-4.5,-1.0
236,1955-01-23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,1.6,-1.6,-1.0
237,1955-01-24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.5,-1.0,-1.6,-2.8,-1.0
238,1955-01-25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.9,-1.0,-1.7,-3.8,-1.0
239,1955-01-26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.1,-1.0,1.2,-5.4,-1.0
240,1955-01-27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.6,-1.0,2.8,-6.3,-1.0
241,1955-01-28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.4,-1.0,0.3,-4.9,-1.0
242,1955-01-29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.3,-1.0,2.3,-5.4,-1.0
243,1955-01-30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.4,-1.0,0.3,-4.7,-1.0
244,1955-01-31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.4,-1.0,-0.7,-4.2,-1.0
245,1955-02-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,4.6,-3.8,-1.0
246,1955-02-02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,5.7,-2.8,-1.0
247,1955-02-03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,-1.0,5.4,-1.3,-1.0
248,1955-02-04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,7.0,0.0,-1.0
249,1955-02-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.4,-1.0,7.7,2.3,-1.0
250,1955-02-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.4,-1.0,5.6,1.6,-1.0
251,1955-02-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,2.0,-1.1,-1.0
252,1955-02-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,8.8,-0.4,-1.0
253,1955-02-09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.1,-1.0,5.2,1.7,-1.0
254,1955-02-10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1,-1.0,4.1,-1.2,-1.0
255,1955-02-11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.6,-1.0,1.0,-3.6,-1.0
256,1955-02-12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2,-1.0,2.6,-6.0,-1.0
257,1955-02-13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.7,-1.0,1.4,-2.4,-1.0
258,1955-02-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.4,-1.0,-2.4,-5.2,-1.0
259,1955-02-15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.2,-1.0,0.5,-5.7,-1.0
260,1955-02-16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.7,-1.0,0.3,-4.6,-1.0
261,1955-02-17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4,-1.0,2.3,-6.5,-1.0
262,1955-02-18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.7,-1.0,-0.6,-4.6,-1.0
263,1955-02-19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.5,-1.0,0.0,-8.0,-1.0
264,1955-02-20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.2,-1.0,1.0,-5.0,-1.0
265,1955-02-21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.4,-5.2,-1.0
266,1955-02-22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,3.6,-3.4,-1.0
267,1955-02-23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,1.8,-1.5,-1.0
268,1955-02-24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2,-1.0,-0.2,-3.4,-1.0
269,1955-02-25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.1,-1.0,-0.6,-3.8,-1.0
270,1955-02-26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.6,-1.0,-3.4,-5.1,-1.0
271,1955-02-27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.9,-1.0,-3.4,-6.1,-1.0
272,1955-02-28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.1,-1.0,-4.3,-9.0,-1.0
273,1955-03-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.4,-1.0,-2.9,-6.2,-1.0
274,1955-03-02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.7,-1.0,-1.3,-8.8,-1.0
275,1955-03-03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.4,-1.0,2.6,-8.0,-1.0
276,1955-03-04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,5.6,-11.0,-1.0
277,1955-03-05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4,-1.0,2.0,-2.0,-1.0
278,1955-03-06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.9,-1.0,-1.8,-6.7,-1.0
279,1955-03-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.5,-1.0,0.5,-9.7,-1.0
280,1955-03-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.4,-1.0,2.6,-12.2,-1.0
281,1955-03-09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.6,-2.2,-1.0
282,1955-03-10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.6,-1.1,-1.0
283,1955-03-11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.6,-1.0,-0.8,-4.7,-1.0
284,1955-03-12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.4,-1.0,0.1,-5.2,-1.0
285,1955-03-13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.3,-1.0,1.6,-3.4,-1.0
286,1955-03-14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.2,-1.0,-0.6,-5.6,-1.0
287,1955-03-15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1,-1.0,2.8,-5.8,-1.0
288,1955-03-16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3,-1.0,6.4,-0.4,-1.0
289,1955-03-17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4,-1.0,2.0,-3.0,-1.0
290,1955-03-18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.9,-1.0,0.2,-4.0,-1.0
291,1955-03-19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.9,-4.9,-1.0
292,1955-03-20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.1,-1.0,1.5,-2.8,-1.0
293,1955-03-21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.2,-1.0,7.4,-2.5,-1.0
294,1955-03-22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.6,-1.0,10.7,3.9,-1.0
295,1955-03-23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.4,-1.0,14.4,4.5,-1.0
296,1955-03-24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.7,-1.0,21.6,6.0,-1.0
297,1955-03-25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.4,-1.0,21.6,10.5,-1.0
298,1955-03-26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.6,-1.0,21.7,7.4,-1.0
299,1955-03-27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.1,-1.0,16.2,8.7,-1.0
300,1955-03-28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.3,-1.0,10.0,1.9,-1.0
301,1955-03-29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,3.2,-1.3,-1.0
302,1955-03-30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,-1.0,3.8,-1.0,-1.0
303,1955-03-31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,-1.0,4.5,-3.0,-1.0
304,1955-04-01,-1.0,-1.0,7.7,-1.0,-1.0,-1.0,3.0,-1.0,7.0,-3.0,-1.0
305,1955-04-02,-1.0,-1.0,8.5,-1.0,-1.0,-1.0,4.9,-1.0,9.4,2.1,-1.0
306,1955-04-03,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,7.4,-1.0,13.0,-1.4,-1.0
307,1955-04-04,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,7.8,-1.0,11.0,4.6,-1.0
308,1955-04-05,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,7.5,-1.0,9.1,6.0,-1.0
309,1955-04-06,-1.0,-1.0,9.1,-1.0,-1.0,-1.0,11.2,-1.0,17.1,6.6,-1.0
310,1955-04-07,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,8.8,-1.0,14.6,5.4,-1.0
311,1955-04-08,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,8.6,-1.0,12.3,5.9,-1.0
312,1955-04-09,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,8.6,-1.0,9.7,7.7,-1.0
313,1955-04-10,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,6.9,-1.0,10.0,6.0,-1.0
314,1955-04-11,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,7.4,-1.0,9.3,5.0,-1.0
315,1955-04-12,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,4.5,-1.0,8.1,2.0,-1.0
316,1955-04-13,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,7.6,-1.0,10.6,1.2,-1.0
317,1955-04-14,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,4.5,-1.0,8.7,2.2,-1.0
318,1955-04-15,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,1.7,-1.0,5.6,1.2,-1.0
319,1955-04-16,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,1.5,-1.0,3.5,-0.4,-1.0
320,1955-04-17,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,2.1,-1.0,5.5,0.4,-1.0
321,1955-04-18,-1.0,-1.0,6.4,-1.0,-1.0,-1.0,4.6,-1.0,7.8,1.1,-1.0
322,1955-04-19,-1.0,-1.0,10.8,-1.0,-1.0,-1.0,4.0,-1.0,8.0,-1.8,-1.0
323,1955-04-20,-1.0,-1.0,12.3,-1.0,-1.0,-1.0,5.4,-1.0,11.0,-1.6,-1.0
324,1955-04-21,-1.0,-1.0,11.9,-1.0,-1.0,-1.0,8.0,-1.0,12.0,2.0,-1.0
325,1955-04-22,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,6.4,-1.0,9.9,2.5,-1.0
326,1955-04-23,-1.0,-1.0,11.3,-1.0,-1.0,-1.0,7.8,-1.0,13.0,-0.2,-1.0
327,1955-04-24,-1.0,-1.0,8.4,-1.0,-1.0,-1.0,7.8,-1.0,14.6,2.7,-1.0
328,1955-04-25,-1.0,-1.0,12.6,-1.0,-1.0,-1.0,5.1,-1.0,9.1,0.2,-1.0
329,1955-04-26,-1.0,-1.0,9.6,-1.0,-1.0,-1.0,10.6,-1.0,16.5,-0.2,-1.0
330,1955-04-27,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,11.9,-1.0,16.0,9.1,-1.0
331,1955-04-28,-1.0,-1.0,12.0,-1.0,-1.0,-1.0,16.8,-1.0,23.4,7.8,-1.0
332,1955-04-29,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,19.0,-1.0,25.2,8.2,-1.0
333,1955-04-30,-1.0,-1.0,12.3,-1.0,-1.0,-1.0,20.0,-1.0,26.0,11.4,-1.0
334,1955-05-01,-1.0,-1.0,11.8,-1.0,-1.0,-1.0,18.8,-1.0,25.4,12.0,-1.0
335,1955-05-02,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,15.4,-1.0,22.9,13.3,-1.0
336,1955-05-03,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,7.9,-1.0,11.8,5.9,-1.0
337,1955-05-04,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,12.7,-1.0,18.4,4.1,-1.0
338,1955-05-05,-1.0,-1.0,5.4,-1.0,-1.0,-1.0,16.5,-1.0,20.6,10.4,-1.0
339,1955-05-06,-1.0,-1.0,9.9,-1.0,-1.0,-1.0,17.2,-1.0,25.9,14.3,-1.0
340,1955-05-07,-1.0,-1.0,6.5,-1.0,-1.0,-1.0,10.9,-1.0,15.3,9.7,-1.0
341,1955-05-08,-1.0,-1.0,12.6,-1.0,-1.0,-1.0,12.8,-1.0,17.5,6.6,-1.0
342,1955-05-09,-1.0,-1.0,11.4,-1.0,-1.0,-1.0,17.1,-1.0,24.4,6.3,-1.0
343,1955-05-10,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,14.8,-1.0,20.3,11.1,-1.0
344,1955-05-11,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,9.2,-1.0,14.6,7.9,-1.0
345,1955-05-12,-1.0,-1.0,11.4,-1.0,-1.0,-1.0,9.2,-1.0,13.3,4.0,-1.0
346,1955-05-13,-1.0,-1.0,12.8,-1.0,-1.0,-1.0,15.4,-1.0,21.0,4.0,-1.0
347,1955-05-14,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,12.1,-1.0,17.8,10.6,-1.0
348,1955-05-15,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,5.8,-1.0,11.4,4.8,-1.0
349,1955-05-16,-1.0,-1.0,11.7,-1.0,-1.0,-1.0,9.1,-1.0,13.2,2.4,-1.0
350,1955-05-17,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,13.8,-1.0,20.4,6.9,-1.0
351,1955-05-18,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,7.6,-1.0,13.2,6.2,-1.0
352,1955-05-19,-1.0,-1.0,7.2,-1.0,-1.0,-1.0,6.1,-1.0,9.0,4.0,-1.0
353,1955-05-20,-1.0,-1.0,7.6,-1.0,-1.0,-1.0,6.0,-1.0,10.6,2.4,-1.0
354,1955-05-21,-1.0,-1.0,11.7,-1.0,-1.0,-1.0,7.8,-1.0,13.0,1.4,-1.0
355,1955-05-22,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,5.1,-1.0,9.2,2.0,-1.0
356,1955-05-23,-1.0,-1.0,12.7,-1.0,-1.0,-1.0,9.3,-1.0,14.2,4.3,-1.0
357,1955-05-24,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,13.6,-1.0,18.6,4.4,-1.0
358,1955-05-25,-1.0,-1.0,12.5,-1.0,-1.0,-1.0,15.8,-1.0,22.1,6.5,-1.0
359,1955-05-26,-1.0,-1.0,7.4,-1.0,-1.0,-1.0,15.7,-1.0,21.4,12.2,-1.0
360,1955-05-27,-1.0,-1.0,2.9,-1.0,-1.0,-1.0,12.5,-1.0,21.4,8.6,-1.0
361,1955-05-28,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,11.5,-1.0,16.6,7.1,-1.0
362,1955-05-29,-1.0,-1.0,0.8,-1.0,-1.0,-1.0,9.8,-1.0,12.1,8.2,-1.0
363,1955-05-30,-1.0,-1.0,11.2,-1.0,-1.0,-1.0,12.3,-1.0,17.5,5.5,-1.0
364,1955-05-31,-1.0,-1.0,13.7,-1.0,-1.0,-1.0,13.5,-1.0,16.8,4.7,-1.0
365,1955-06-01,-1.0,-1.0,7.7,-1.0,-1.0,-1.0,12.0,-1.0,18.1,5.7,-1.0
366,1955-06-02,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,10.8,-1.0,14.8,7.0,-1.0
367,1955-06-03,-1.0,-1.0,13.8,-1.0,-1.0,-1.0,12.9,-1.0,17.2,4.6,-1.0
368,1955-06-04,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,12.4,-1.0,15.0,8.5,-1.0
369,1955-06-05,-1.0,-1.0,3.8,-1.0,-1.0,-1.0,16.4,-1.0,19.5,12.0,-1.0
370,1955-06-06,-1.0,-1.0,10.8,-1.0,-1.0,-1.0,20.3,-1.0,25.0,13.7,-1.0
371,1955-06-07,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,19.1,-1.0,27.3,14.7,-1.0
372,1955-06-08,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,14.4,-1.0,19.7,9.8,-1.0
373,1955-06-09,-1.0,-1.0,9.8,-1.0,-1.0,-1.0,16.8,-1.0,25.7,8.9,-1.0
374,1955-06-10,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,10.4,-1.0,14.9,8.9,-1.0
375,1955-06-11,-1.0,-1.0,0.2,-1.0,-1.0,-1.0,9.2,-1.0,11.5,7.0,-1.0
376,1955-06-12,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,14.3,-1.0,19.4,6.4,-1.0
377,1955-06-13,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,12.0,-1.0,16.5,9.8,-1.0
378,1955-06-14,-1.0,-1.0,3.2,-1.0,-1.0,-1.0,11.4,-1.0,14.3,8.8,-1.0
379,1955-06-15,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,16.0,-1.0,20.4,9.8,-1.0
380,1955-06-16,-1.0,-1.0,6.9,-1.0,-1.0,-1.0,18.5,-1.0,22.0,13.0,-1.0
381,1955-06-17,-1.0,-1.0,8.1,-1.0,-1.0,-1.0,19.3,-1.0,23.0,14.8,-1.0
382,1955-06-18,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,20.0,-1.0,24.0,13.7,-1.0
383,1955-06-19,-1.0,-1.0,6.3,-1.0,-1.0,-1.0,22.1,-1.0,26.2,15.4,-1.0
384,1955-06-20,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,17.3,-1.0,22.6,16.4,-1.0
385,1955-06-21,-1.0,-1.0,1.8,-1.0,-1.0,-1.0,16.8,-1.0,20.2,15.1,-1.0
386,1955-06-22,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,15.6,-1.0,21.0,13.8,-1.0
387,1955-06-23,-1.0,-1.0,6.1,-1.0,-1.0,-1.0,17.5,-1.0,21.6,14.0,-1.0
388,1955-06-24,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,20.6,-1.0,24.8,12.0,-1.0
389,1955-06-25,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,20.9,-1.0,25.8,13.4,-1.0
390,1955-06-26,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,17.8,-1.0,23.6,15.4,-1.0
391,1955-06-27,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,14.5,-1.0,16.2,14.0,-1.0
392,1955-06-28,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,14.0,-1.0,15.7,12.7,-1.0
393,1955-06-29,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,16.8,-1.0,21.2,11.0,-1.0
394,1955-06-30,-1.0,-1.0,2.2,-1.0,-1.0,-1.0,15.4,-1.0,19.2,13.7,-1.0
395,1955-07-01,-1.0,-1.0,12.2,-1.0,-1.0,-1.0,18.2,-1.0,22.2,10.8,-1.0
396,1955-07-02,-1.0,-1.0,13.6,-1.0,-1.0,-1.0,21.3,-1.0,26.2,13.4,-1.0
397,1955-07-03,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,18.4,-1.0,25.5,15.6,-1.0
398,1955-07-04,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,17.7,-1.0,21.7,15.2,-1.0
399,1955-07-05,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,13.9,-1.0,17.4,11.4,-1.0
400,1955-07-06,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,10.1,-1.0,12.8,9.5,-1.0
401,1955-07-07,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,11.1,-1.0,14.2,9.2,-1.0
402,1955-07-08,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,13.4,-1.0,14.5,11.0,-1.0
403,1955-07-09,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,14.4,-1.0,16.0,14.0,-1.0
404,1955-07-10,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,17.2,-1.0,20.6,14.0,-1.0
405,1955-07-11,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,18.9,-1.0,24.2,10.9,-1.0
406,1955-07-12,-1.0,-1.0,8.0,-1.0,-1.0,-1.0,19.9,-1.0,25.3,14.6,-1.0
407,1955-07-13,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,17.0,-1.0,19.7,15.7,-1.0
408,1955-07-14,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,17.3,-1.0,21.1,15.0,-1.0
409,1955-07-15,-1.0,-1.0,2.1,-1.0,-1.0,-1.0,18.2,-1.0,22.7,14.6,-1.0
410,1955-07-16,-1.0,-1.0,9.2,-1.0,-1.0,-1.0,20.7,-1.0,25.0,14.2,-1.0
411,1955-07-17,-1.0,-1.0,12.9,-1.0,-1.0,-1.0,23.0,-1.0,28.0,15.0,-1.0
412,1955-07-18,-1.0,-1.0,12.6,-1.0,-1.0,-1.0,24.8,-1.0,30.8,16.6,-1.0
413,1955-07-19,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,23.6,-1.0,28.6,19.2,-1.0
414,1955-07-20,-1.0,-1.0,5.6,-1.0,-1.0,-1.0,18.1,-1.0,24.3,15.6,-1.0
415,1955-07-21,-1.0,-1.0,8.5,-1.0,-1.0,-1.0,21.3,-1.0,25.4,15.5,-1.0
416,1955-07-22,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,17.2,-1.0,22.3,16.3,-1.0
417,1955-07-23,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,17.8,-1.0,21.7,15.1,-1.0
418,1955-07-24,-1.0,-1.0,4.8,-1.0,-1.0,-1.0,17.6,-1.0,21.7,16.3,-1.0
419,1955-07-25,-1.0,-1.0,11.5,-1.0,-1.0,-1.0,17.5,-1.0,22.0,11.7,-1.0
420,1955-07-26,-1.0,-1.0,3.4,-1.0,-1.0,-1.0,17.9,-1.0,20.7,12.2,-1.0
421,1955-07-27,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,16.2,-1.0,21.3,13.0,-1.0
422,1955-07-28,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,15.8,-1.0,19.5,13.2,-1.0
423,1955-07-29,-1.0,-1.0,1.4,-1.0,-1.0,-1.0,14.0,-1.0,17.6,10.0,-1.0
424,1955-07-30,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,14.3,-1.0,16.6,13.0,-1.0
425,1955-07-31,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,15.8,-1.0,19.1,12.4,-1.0
426,1955-08-01,-1.0,-1.0,2.7,-1.0,-1.0,-1.0,17.6,-1.0,23.2,13.4,-1.0
427,1955-08-02,-1.0,-1.0,11.4,-1.0,-1.0,-1.0,17.1,-1.0,22.6,11.8,-1.0
428,1955-08-03,-1.0,-1.0,1.1,-1.0,-1.0,-1.0,16.3,-1.0,19.2,13.8,-1.0
429,1955-08-04,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,15.0,-1.0,17.2,13.8,-1.0
430,1955-08-05,-1.0,-1.0,3.6,-1.0,-1.0,-1.0,14.4,-1.0,17.9,10.4,-1.0
431,1955-08-06,-1.0,-1.0,11.5,-1.0,-1.0,-1.0,16.8,-1.0,21.6,9.0,-1.0
432,1955-08-07,-1.0,-1.0,4.1,-1.0,-1.0,-1.0,14.4,-1.0,20.0,12.6,-1.0
433,1955-08-08,-1.0,-1.0,1.9,-1.0,-1.0,-1.0,11.2,-1.0,13.8,7.6,-1.0
434,1955-08-09,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,11.8,-1.0,15.9,9.4,-1.0
435,1955-08-10,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,14.0,-1.0,16.4,10.4,-1.0
436,1955-08-11,-1.0,-1.0,11.7,-1.0,-1.0,-1.0,17.0,-1.0,23.0,10.6,-1.0
437,1955-08-12,-1.0,-1.0,10.3,-1.0,-1.0,-1.0,16.8,-1.0,24.1,12.9,-1.0
438,1955-08-13,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,17.8,-1.0,21.4,13.9,-1.0
439,1955-08-14,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,17.9,-1.0,22.5,12.6,-1.0
440,1955-08-15,-1.0,-1.0,7.6,-1.0,-1.0,-1.0,16.1,-1.0,21.3,13.3,-1.0
441,1955-08-16,-1.0,-1.0,3.9,-1.0,-1.0,-1.0,16.4,-1.0,20.0,12.3,-1.0
442,1955-08-17,-1.0,-1.0,11.3,-1.0,-1.0,-1.0,18.0,-1.0,22.8,10.7,-1.0
443,1955-08-18,-1.0,-1.0,9.5,-1.0,-1.0,-1.0,19.6,-1.0,24.8,12.8,-1.0
444,1955-08-19,-1.0,-1.0,0.6,-1.0,-1.0,-1.0,17.8,-1.0,20.8,15.4,-1.0
445,1955-08-20,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,18.1,-1.0,22.3,16.4,-1.0
446,1955-08-21,-1.0,-1.0,12.5,-1.0,-1.0,-1.0,19.9,-1.0,25.0,12.1,-1.0
447,1955-08-22,-1.0,-1.0,11.3,-1.0,-1.0,-1.0,20.0,-1.0,26.0,13.0,-1.0
448,1955-08-23,-1.0,-1.0,7.9,-1.0,-1.0,-1.0,19.5,-1.0,25.3,12.7,-1.0
449,1955-08-24,-1.0,-1.0,9.4,-1.0,-1.0,-1.0,18.9,-1.0,24.8,13.5,-1.0
450,1955-08-25,-1.0,-1.0,0.3,-1.0,-1.0,-1.0,16.4,-1.0,19.0,14.4,-1.0
451,1955-08-26,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,17.6,-1.0,22.7,12.2,-1.0
452,1955-08-27,-1.0,-1.0,6.6,-1.0,-1.0,-1.0,18.4,-1.0,25.3,13.8,-1.0
453,1955-08-28,-1.0,-1.0,6.1,-1.0,-1.0,-1.0,18.3,-1.0,23.0,14.2,-1.0
454,1955-08-29,-1.0,-1.0,11.8,-1.0,-1.0,-1.0,18.6,-1.0,23.2,12.7,-1.0
